id,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9
AGG_O_01_P1,-4.6251098388449865,-0.34923089358695936,0.9952117873222536,-2.5175613135636854,-0.19304145904661527,0.048111294492756286,-0.13627960082172172,0.5814804563704091,-0.44385809470747667,-0.10010185606661165
AGG_O_01_P2,-4.5030290358126495,-1.2178587221354424,1.3292700420072943,-1.917659959002994,0.6559030864040377,-0.21904095469362594,-0.22348004480076222,0.7982221278124316,0.023827582860413903,-0.1536868568468135
AGG_O_01_P3,-3.667341311676642,-1.0880690771227821,0.3365764214414574,-2.0137647106811536,-0.9577030361231257,0.7863632421289002,-0.09364935210800472,-0.05924095644375054,-0.06645820867631703,-0.2586294872767589
AGG_O_01_P4,4.551102543041172,7.7625592876532155,-1.3673266191360942,0.6425543521409759,0.7957812622380468,-0.4510864316634114,0.8997839249078224,1.5351493032462502,0.061948835225934,0.9768310003648438
AGG_O_01_P5,7.9312412394166465,4.902078761360013,-1.339809912972486,0.7410204329135208,1.0129169047619786,-1.0288744240491527,1.0212032309962076,0.7679728010720747,0.6837045814556159,0.6902753238461242
AGG_O_05_P1,-1.305765698730584,-0.8204786901446893,1.9880446079963643,-2.2813283265277597,-1.0365199616358005,1.9416101003202513,-0.3718386007255115,-0.7033306490508463,-0.5090643598709186,-0.11134270535323067
AGG_O_05_P2,-1.4911958398889207,0.4267033793687371,2.549881933403786,-1.7401273770770729,-0.5822710341075915,1.8794847393126943,-0.09629580668843597,-0.45163939410882953,-0.7225534666418535,-0.16854639340687771
AGG_O_05_P3,-0.3130800082505342,-0.5449721997406083,2.9524908955757962,-1.093619240817642,-1.6023710255252148,2.538341756931535,0.29339359607574733,-0.9918475896706912,-0.8862332342619192,-0.08309760027179164
AGG_O_05_P4,3.350425290555554,1.9890842393786443,-0.2804564975378359,2.4730379401537093,1.5842636296288903,0.5606020974854137,0.06994694104698491,0.31284100944366816,-1.117907634551872,0.16796676884495593
AGG_O_05_P5,3.2282099563719,0.7242127931970027,-1.1494268254362472,1.775499369516053,1.3652270398792608,0.7647846605215591,-0.2358757534058554,0.23331802694316106,-0.6887406491240319,-0.05745484473799767
AGG_O_07_P1,5.09086524280524,5.4860182866912295,2.601867788002994,-2.463641337580086,-0.3651709714323332,0.04074385751988028,0.8922721214136003,-0.17554020059547942,1.1419216492161444,-0.10639124691975822
AGG_O_07_P2,-5.621205532720266,1.271278810090434,-1.3853516407142952,2.620938923887468,-0.5827521634131473,0.2128231772360985,0.33146026805580997,0.264486448517896,2.2388604328466157,0.5334739933243479
AGG_O_07_P3,-6.262684957614961,-0.11916289639210607,-0.38654230453008404,1.5297537326773665,-0.1570609228489369,0.9471749266932437,-0.5262167481242043,0.6287172924049376,1.8462938756078147,1.1714919588216268
AGG_O_07_P4,-3.9959910641061898,5.9323418510350185,-1.3090700926096452,4.044683468320856,-1.104367075373533,-0.9780321299110163,1.3593515215603778,1.0480524963514046,1.9249704458454124,-0.5505148300728453
AGG_O_07_P5,2.0520034766994177,10.405884850933772,1.2098076796964305,0.527091318214969,-0.4123857565326224,-0.07510783972324188,1.8906370718533565,1.102292534948571,0.6915214501610597,-1.30882669712067
AGG_Y_02_P1,-8.390059745572529,2.4549576599032115,-1.0862344936602812,3.119370930694582,-1.3145130349005927,0.9363387552850433,-0.4821116309402689,-1.4525422209322145,2.104878092753205,2.168468982354351
AGG_Y_02_P2,-8.214371076004701,-0.48442342117807297,-0.8333352321663482,2.1018580034075707,-1.2227488143519067,2.331248022598627,-0.25354732530187946,-1.5962848541031027,2.182020974067038,2.890595175708889
AGG_Y_02_P3,-8.1376600510289,3.645656475234781,-1.1069159934208437,5.154938025789358,-1.090861463221352,1.007452845865158,-0.25866591664432265,-1.1140492117179028,2.465978700079372,2.098973168234465
AGG_Y_02_P5,1.2899302386056193,-4.129193667435591,-2.6657307661401606,1.2204058211389401,0.04420156135474188,-1.4579183446225437,0.22764586689776978,-0.7385562287971938,-0.9149592625556333,0.16136205859788352
AGG_Y_02_P4,0.08526081344926496,2.311412356996011,-0.8823489158538015,1.0762078742053705,2.2529272796689055,-1.0870702781482702,-1.363728981269792,1.330933388116024,-0.16658704722551848,0.8841721000910093
AGG_Y_03_P1,1.6122535597488319,0.547553030881339,-3.061743566306811,3.105177638104354,0.32253362836711147,0.4230765712145677,0.3850088124983892,0.2597850699784598,0.1402147276960624,0.6124388409131023
AGG_Y_03_P2,3.4547689646200275,-0.40365652861261675,-2.56063538083959,1.4608792285626881,0.5007310367234225,-0.32179880043677367,-1.1874659454802128,0.2863574774509738,0.7292821445432845,0.7957334920471296
AGG_Y_03_P3,-7.221781298112145,8.79494370118226,-1.3459059237917934,3.4691051182337924,-1.8338027089602458,-1.7561661523290397,-0.540662285277995,0.7107710083483175,1.0752481685609996,-0.6598292177325643
AGG_Y_04_P1,-8.165172957238681,4.027057030948749,0.0457312809762138,0.658788254337401,-0.834668816128949,1.5029464845031357,-1.7684142870556891,-1.0896117769329612,0.9206934317455707,1.1994767644626283
AGG_Y_04_P2,-7.521678207865975,8.069757746392087,-0.04194808124755654,3.109736213400724,-0.6111989371371889,0.9189053510921413,-1.6305544609397042,-0.11484044047782271,0.7605328923438779,-0.12758585639223105
AGG_Y_04_P3,-8.648429710239512,4.884347624253454,0.2633412044752815,0.6565750226919018,-1.4641256061852603,0.8135499825671233,-1.474772619651097,-1.7923473460372852,0.7110598005446603,0.66515677249982
AGG_Y_04_P4,-2.117099637038938,2.930653763264707,-1.599448258302788,1.1334744208853074,1.1653037994010709,0.5847001386811763,-1.2170746883135237,0.6520464295136374,-0.41214491068300496,0.7794729965517833
AGG_Y_04_P5,-1.8070747727805487,0.9427624469770159,-2.8738576036128936,1.1617398470125122,0.41186449791673985,-0.15820599125650994,0.21582012442057485,0.4010345343651417,-0.17762487866414642,0.5440604426931378
EPO_O_04_P1,6.210788126877196,2.1615297417564032,-0.8216807147122461,-1.0271244310892673,0.4850904180239213,-2.17674372642259,1.0616971025023345,-1.0704467447391421,-0.4725209806288666,0.24939054285986598
EPO_O_04_P2,7.060989614902909,1.9812144872531632,-1.4745107210574828,-0.8143279268037064,0.2364813185020794,-2.26298252883377,1.1815178795112165,-1.161129827963839,-0.5316798925181132,0.2628441407857753
EPO_O_04_P4,7.937588901713294,2.612487419401433,-0.7627983922843028,-0.8616699442097511,0.6198968582712124,-2.2081301850612434,1.0504287530386516,-1.097699330546054,-0.2876379159485238,0.1756623710945729
EPO_O_04_P5,7.710423131902779,1.8106925282398882,-1.0144619612670904,-0.6617714112959497,0.6338794129352954,-2.1781663112749583,0.8622389412020162,-1.143750935189474,-0.47558631102689625,0.13320390070111804
EPO_O_04_P3,7.889746122833901,2.2970852229536924,-0.8308264520814015,-1.0883983796349808,0.3900774531840495,-2.010692588677663,0.9073974400654528,-1.282912987240538,-0.7347024372472097,0.5728194730222855
EPO_O_13_P1,2.6291911214786166,1.3066963355755346,2.101902053671756,-3.1355079572914786,-0.8133901873336793,0.19265435609730014,-0.39683805413058265,-0.01910248237321306,0.704012385246568,-0.1846424620033387
EPO_O_13_P2,3.0579811100071574,1.2736612805982828,2.6636704613381306,-2.619823947593292,-0.9685314018695617,-0.07805489322900898,0.17318488588227898,-0.30123218996670853,0.898789238751958,-0.11674404531364362
EPO_O_13_P3,2.4250908685351273,-0.16232014927490496,2.5876008457526534,-1.7792071284496975,0.3320687007723546,-0.3721165028993778,-0.18478162445890364,0.4108462738860822,1.043065211857005,-0.5155853365167996
EPO_O_13_P4,4.246756112560023,1.9849401111687954,3.6003530084592428,-2.5223725103186023,-0.34527620050504204,0.2558219750331224,-0.42659847427898157,-0.27991584286945437,0.6869597606302722,0.15547954742181563
EPO_O_13_P5,4.881101578806849,3.3360486065029344,1.4742376643283228,-3.3050442011706385,-0.8534050667368737,0.653986051241935,-0.27894541184169436,0.029162693009919492,0.9642243308279973,-0.43684885385628425
AGG_Y_03_P4,-8.050433305738554,9.572303915588238,-1.933719038962199,3.8542038391934708,-2.3743412218426014,-2.322477491905106,-0.7491347065676467,0.26112962804334594,1.7162733181101402,-1.6445607790194348
AGG_Y_03_P5,-7.948172004843894,7.720735229268456,-1.8625515448611434,4.050870679208295,-1.8608003748966642,-1.2961338142181245,-1.0109251848279663,0.26660705454589156,1.876733459360524,-0.36598686319783136
